comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
CH_NT-NR_1983__CO|BGr;CH_NT-NR_1983;Bau- und Investitionen-Kommission (BIK) ;CO;NA;BGr;NA;5;28nov1983;09oct1987
CH_NT-NR_1983__CO|Bue;CH_NT-NR_1983;Ratsbüro NR;CO;NA;Bue;NA;10;28nov1983;09oct1987
CH_NT-NR_1983__CO|EK;CH_NT-NR_1983;Energiekommission (EK) ;CO;NA;EK;NA;21;28nov1983;09oct1987
CH_NT-NR_1983__CO|FK;CH_NT-NR_1983;Finanzkommission (FK) ;CO;NA;FK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|GPK;CH_NT-NR_1983;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|GUK;CH_NT-NR_1983;Kommission für Gesundheit und Umwelt (GUK) ;CO;NA;GUK;NA;"17;23";28nov1983;09oct1987
CH_NT-NR_1983__CO|MK;CH_NT-NR_1983;Militärkommission (MK) ;CO;NA;MK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|PGK;CH_NT-NR_1983;Petitions- und Gewährleistungskommission (PGK) ;CO;NA;PGK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|SSK;CH_NT-NR_1983;Kommission für soziale Sicherheit (SSK) ;CO;NA;SSK;NA;"19;21";28nov1983;09oct1987
CH_NT-NR_1983__CO|VK;CH_NT-NR_1983;Verkehrskommission (VK) ;CO;NA;VK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|WFK;CH_NT-NR_1983;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;23;28nov1983;09oct1987
CH_NT-NR_1983__CO|WK;CH_NT-NR_1983;Wirtschaftskommission (WK) ;CO;NA;WK;NA;23;28nov1983;09oct1987
CH_NT-NR_1987__CH_NT-SR_1987__CO|ALK--SD|Alkoholdelegation;"CH_NT-NR_1987;CH_NT-SR_1987";Alkoholdelegation ;CO;SD;ALK;Alkoholdelegation;6;30nov1987;17sep1990
CH_NT-NR_1987__CH_NT-SR_1987__CO|BeK;"CH_NT-NR_1987;CH_NT-SR_1987";Begnadigungskommission (BeK) ;CO;NA;BeK;NA;13;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|DK;"CH_NT-NR_1987;CH_NT-SR_1987";Dokumentationskommission (DK) ;CO;NA;DK;NA;10;30nov1987;19sep1988
CH_NT-NR_1987__CH_NT-SR_1987__CO|EWR;"CH_NT-NR_1987;CH_NT-SR_1987";Arbeitsgruppe EWR ;CO;NA;EWR;NA;14;04mar1991;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|FPK;"CH_NT-NR_1987;CH_NT-SR_1987";Fraktionspräsidentenkonferenz (FPK) ;CO;NA;FPK;NA;9;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|IAgVR;"CH_NT-NR_1987;CH_NT-SR_1987";Interfraktionelle Arbeitsgruppe für die Vorbereitung der Richterwahlen ;CO;NA;IAgVR;NA;6;29feb1988;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|RedK;"CH_NT-NR_1987;CH_NT-SR_1987";Redaktionskommission ;CO;NA;RedK;NA;6;30nov1987;18dec1987
CH_NT-NR_1987__CH_NT-SR_1987__CO|RedK--SC|D;"CH_NT-NR_1987;CH_NT-SR_1987";Redaktionskommission für die deutsche Sprache ;CO;SC;RedK;D;"4;3";29feb1988;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|RedK--SC|F;"CH_NT-NR_1987;CH_NT-SR_1987";Redaktionskommission für die französische Sprache ;CO;SC;RedK;F;4;29feb1988;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|RedK--SC|I;"CH_NT-NR_1987;CH_NT-SR_1987";Redaktionskommission für die italienische Sprache ;CO;SC;RedK;I;4;29feb1988;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__CO|VwK;"CH_NT-NR_1987;CH_NT-SR_1987";Verwaltungskommission ;CO;NA;VwK;NA;6;28nov1988;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|APF;"CH_NT-NR_1987;CH_NT-SR_1987";Schweizerische Gruppe der Internationalen Versammlung der Parlamentarier französischer Sprache ;DL;NA;APF;NA;5;27nov1989;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|Del-EU;"CH_NT-NR_1987;CH_NT-SR_1987";Delegation für die Beziehungen zum Europäischen Parlament ;DL;NA;Del-EU;NA;10;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|EFTA;"CH_NT-NR_1987;CH_NT-SR_1987";Delegation bei der EFTA ;DL;NA;EFTA;NA;5;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|ERD;"CH_NT-NR_1987;CH_NT-SR_1987";Delegation beim Europarat (ERD) ;DL;NA;ERD;NA;6;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|FinDel;"CH_NT-NR_1987;CH_NT-SR_1987";Finanzdelegation (FinDel) ;DL;NA;FinDel;NA;6;30nov1987;16sep1991
CH_NT-NR_1987__CH_NT-SR_1987__DL|IPU;"CH_NT-NR_1987;CH_NT-SR_1987";Delegation bei der Interparlamentarischen Union ;DL;NA;IPU;NA;8;30nov1987;16sep1991
CH_NT-NR_1987__CO|AAK;CH_NT-NR_1987;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|BGr;CH_NT-NR_1987;Bau- und Investitionen-Kommission (BIK) ;CO;NA;BGr;NA;5;30nov1987;16sep1991
CH_NT-NR_1987__CO|Bue;CH_NT-NR_1987;Ratsbüro NR;CO;NA;Bue;NA;10;30nov1987;16sep1991
CH_NT-NR_1987__CO|EK;CH_NT-NR_1987;Energiekommission (EK) ;CO;NA;EK;NA;21;30nov1987;16sep1991
CH_NT-NR_1987__CO|FK;CH_NT-NR_1987;Finanzkommission (FK) ;CO;NA;FK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|GPK;CH_NT-NR_1987;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|GUK;CH_NT-NR_1987;Kommission für Gesundheit und Umwelt (GUK) ;CO;NA;GUK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|MK;CH_NT-NR_1987;Militärkommission (MK) ;CO;NA;MK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|PGK;CH_NT-NR_1987;Petitions- und Gewährleistungskommission (PGK) ;CO;NA;PGK;NA;23;01dec1958;16sep1991
CH_NT-NR_1987__CO|SSK;CH_NT-NR_1987;Kommission für soziale Sicherheit (SSK) ;CO;NA;SSK;NA;21;30nov1987;16sep1991
CH_NT-NR_1987__CO|VK;CH_NT-NR_1987;Verkehrskommission (VK) ;CO;NA;VK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|WFK;CH_NT-NR_1987;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;23;30nov1987;16sep1991
CH_NT-NR_1987__CO|WK;CH_NT-NR_1987;Wirtschaftskommission (WK) ;CO;NA;WK;NA;23;30nov1987;16sep1991
CH_NT-NR_1991__CH_NT-SR_1991__CO|BeK;"CH_NT-NR_1991;CH_NT-SR_1991";Begnadigungskommission (BeK) ;CO;NA;BeK;NA;13;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__CO|IAgVR;"CH_NT-NR_1991;CH_NT-SR_1991";Interfraktionelle Arbeitsgruppe für die Vorbereitung der Richterwahlen ;CO;NA;IAgVR;NA;6;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__CO|RedK--SC|D;"CH_NT-NR_1991;CH_NT-SR_1991";Redaktionskommission für die deutsche Sprache ;CO;SC;RedK;D;4;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__CO|RedK--SC|F;"CH_NT-NR_1991;CH_NT-SR_1991";Redaktionskommission für die französische Sprache ;CO;SC;RedK;F;4;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__CO|RedK--SC|I;"CH_NT-NR_1991;CH_NT-SR_1991";Redaktionskommission für die italienische Sprache ;CO;SC;RedK;I;4;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__CO|VwK;"CH_NT-NR_1991;CH_NT-SR_1991";Verwaltungskommission ;CO;NA;VwK;NA;6;25nov1991;24aug1992
CH_NT-NR_1991__CH_NT-SR_1991__DL|APF;"CH_NT-NR_1991;CH_NT-SR_1991";Schweizerische Gruppe der Internationalen Versammlung der Parlamentarier französischer Sprache ;DL;NA;APF;NA;5;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|EFTA/EU;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation EFTA/Europäisches Parlament ;DL;NA;EFTA/EU;NA;15;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|EFTA/EU--SD|EFTA;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation bei der EFTA ;DL;SD;EFTA/EU;EFTA;6;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|EFTA/EU--SD|EU;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation beim Europäischen Parlament ;DL;SD;EFTA/EU;EU;9;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|ERD;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation beim Europarat (ERD) ;DL;NA;ERD;NA;6;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|FinDel;"CH_NT-NR_1991;CH_NT-SR_1991";Finanzdelegation (FinDel) ;DL;NA;FinDel;NA;6;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|GPDel;"CH_NT-NR_1991;CH_NT-SR_1991";Geschäftsprüfungsdelegation ;DL;NA;GPDel;NA;6;26apr1993;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|IPU;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation bei der Interparlamentarischen Union ;DL;NA;IPU;NA;8;25nov1991;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|PV-OSZE;"CH_NT-NR_1991;CH_NT-SR_1991";Delegation bei der parlamentarischen Versammlung der KSZE ;DL;NA;PV-OSZE;NA;"5;6";27jan1992;18sep1995
CH_NT-NR_1991__CH_NT-SR_1991__DL|VwD;"CH_NT-NR_1991;CH_NT-SR_1991";Verwaltungsdelegation ;DL;NA;VwD;NA;6;30nov1992;18sep1995
CH_NT-NR_1991__CO|APK;CH_NT-NR_1991;Aussenpolitische Kommission (APK) ;CO;NA;APK;NA;27;25nov1991;06oct1995
CH_NT-NR_1991__CO|Bue;CH_NT-NR_1991;Ratsbüro NR;CO;NA;Bue;NA;15;25nov1991;18sep1995
CH_NT-NR_1991__CO|FK;CH_NT-NR_1991;Finanzkommission (FK) ;CO;NA;FK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|FK--SC|B+G EDA;CH_NT-NR_1991;Subkommission 2 (B + G, EDA) der Finanzkommission (FK) ;CO;SC;FK;B+G EDA;5;29nov1993;06oct1995
CH_NT-NR_1991__CO|FK--SC|B+G EDA EVED;CH_NT-NR_1991;Subkommission 2 (B + G, EDA, EVED) der Finanzkommission (FK) ;CO;SC;FK;B+G EDA EVED;7;24aug1992;08oct1993
CH_NT-NR_1991__CO|FK--SC|Bauten Strassen;CH_NT-NR_1991;Subkommission 7 (Bauten Strassen) der Finanzkommission (FK) ;CO;SC;FK;Bauten Strassen;6;24aug1992;08oct1993
CH_NT-NR_1991__CO|FK--SC|EDI;CH_NT-NR_1991;Subkommission 3 (EDI) der Finanzkommission (FK) ;CO;SC;FK;EDI;6;29nov1993;06oct1995
CH_NT-NR_1991__CO|FK--SC|EDI EJPD;CH_NT-NR_1991;Subkommission 1 (EDI, EJPD) der Finanzkommission (FK) ;CO;SC;FK;EDI EJPD;7;24aug1992;08oct1993
CH_NT-NR_1991__CO|FK--SC|EFD;CH_NT-NR_1991;Subkommission 4 (EFD) der Finanzkommission (FK) ;CO;SC;FK;EFD;8;24aug1992;08oct1993
CH_NT-NR_1991__CO|FK--SC|EFD AW;CH_NT-NR_1991;Subkommission 6 (EFD, AW) der Finanzkommission (FK) ;CO;SC;FK;EFD AW;8;29nov1993;23jun1995
CH_NT-NR_1991__CO|FK--SC|EFD EAV;CH_NT-NR_1991;Subkommission 6 (EFD, EAV) der Finanzkommission (FK) ;CO;SC;FK;EFD EAV;8;18sep1995;06oct1995
CH_NT-NR_1991__CO|FK--SC|EJPD;CH_NT-NR_1991;Subkommission 4 (EJPD) der Finanzkommission (FK) ;CO;SC;FK;EJPD;5;29nov1993;06oct1995
CH_NT-NR_1991__CO|FK--SC|EMD;CH_NT-NR_1991;Subkommission 3 (EMD) der Finanzkommission (FK) ;CO;SC;FK;EMD;"5;7";24aug1992;06oct1995
CH_NT-NR_1991__CO|FK--SC|EVD;CH_NT-NR_1991;Subkommission 5 (EVD) der Finanzkommission (FK) ;CO;SC;FK;EVD;"6;7";24aug1992;06oct1995
CH_NT-NR_1991__CO|FK--SC|EVED;CH_NT-NR_1991;Subkommission 8 (EVED) der Finanzkommission (FK) ;CO;SC;FK;EVED;5;29nov1993;06oct1995
CH_NT-NR_1991__CO|FK--SC|PTT;CH_NT-NR_1991;Subkommission 1 (PTT) der Finanzkommission (FK) ;CO;SC;FK;PTT;5;29nov1993;06oct1995
CH_NT-NR_1991__CO|FK--SC|PTT SBB;CH_NT-NR_1991;Subkommission 6 (PTT, SBB) der Finanzkommission (FK) ;CO;SC;FK;PTT SBB;8;24aug1992;08oct1993
CH_NT-NR_1991__CO|FK--SC|SBB;CH_NT-NR_1991;Subkommission 9 (SBB) der Finanzkommission (FK) ;CO;SC;FK;SBB;5;29nov1993;06oct1995
CH_NT-NR_1991__CO|GPK;CH_NT-NR_1991;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Fuehrung;CH_NT-NR_1991;Horizontale Sektion 1 (Führung) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Fuehrung;6;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Information;CH_NT-NR_1991;Horizontale Sektion 2 (Information) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Information;5;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Kultur;CH_NT-NR_1991;Vertikale Sektion 4 (Kultur) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Kultur;5;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Leistung;CH_NT-NR_1991;Vertikale Sektion 3 (Leistung) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Leistung;"6;7";24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Mittel;CH_NT-NR_1991;Horizontale Sektion 3 (Mittel) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Mittel;6;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Staat;CH_NT-NR_1991;Vertikale Sektion 1 (Staat) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Staat;"6;7";24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Wirkung;CH_NT-NR_1991;Horizontale Sektion 4 (Wirkung) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Wirkung;5;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SC|Wirtschaft;CH_NT-NR_1991;Vertikale Sektion 2 (Wirtschaft) der Geschäftsprüfungskommission (GPK) ;CO;SC;GPK;Wirtschaft;7;24aug1992;06oct1995
CH_NT-NR_1991__CO|GPK--SD|GPDel;CH_NT-NR_1991;Geschäftsprüfungsdelegation ;CO;SD;GPK;GPDel;3;24aug1992;19mar1993
CH_NT-NR_1991__CO|KoeB;CH_NT-NR_1991;Kommission für öffentliche Bauten (KöB) ;CO;NA;KoeB;NA;11;25nov1991;06oct1995
CH_NT-NR_1991__CO|KVF;CH_NT-NR_1991;Kommission für Verkehr und Fernmeldewesen (KVF) ;CO;NA;KVF;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|RK;CH_NT-NR_1991;Kommission für Rechtsfragen (RK) ;CO;NA;RK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|SGK;CH_NT-NR_1991;Kommission für soziale Sicherheit und Gesundheit (SGK) ;CO;NA;SGK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|SiK;CH_NT-NR_1991;Sicherheitspolitische Kommission (SiK) ;CO;NA;SiK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|SPK;CH_NT-NR_1991;Staatspolitische Kommission (SPK) ;CO;NA;SPK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|UREK;CH_NT-NR_1991;Kommission für Umwelt, Raumplanung und Energie (UREK) ;CO;NA;UREK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|WAK;CH_NT-NR_1991;Kommission für Wirtschaft und Abgaben (WAK) ;CO;NA;WAK;NA;25;25nov1991;06oct1995
CH_NT-NR_1991__CO|WBK;CH_NT-NR_1991;Kommission für Wissenschaft, Bildung und Kultur (WBK) ;CO;NA;WBK;NA;25;25nov1991;06oct1995
CH_NT-SR_1947__CO|AAK;CH_NT-SR_1947;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;01dec1947;03oct1951
CH_NT-SR_1947__CO|ALK;CH_NT-SR_1947;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;01dec1947;03oct1951
CH_NT-SR_1947__CO|EBKk;CH_NT-SR_1947;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;01dec1947;03oct1951
CH_NT-SR_1947__CO|FK;CH_NT-SR_1947;Finanzkommission (FK) ;CO;NA;FK;NA;"9;11";01dec1947;03oct1951
CH_NT-SR_1947__CO|GPK;CH_NT-SR_1947;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;9;01dec1947;03oct1951
CH_NT-SR_1947__CO|MK;CH_NT-SR_1947;Militärkommission (MK) ;CO;NA;MK;NA;9;01dec1947;03oct1951
CH_NT-SR_1947__CO|PK;CH_NT-SR_1947;Petitionskommission (PK) ;CO;NA;PK;NA;5;01dec1947;03oct1951
CH_NT-SR_1947__CO|SBBK;CH_NT-SR_1947;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;01dec1947;03oct1951
CH_NT-SR_1947__CO|VmK;CH_NT-SR_1947;VollmachtenKommission ;CO;NA;VmK;NA;13;01dec1947;03oct1951
CH_NT-SR_1947__CO|ZtK;CH_NT-SR_1947;Zolltarifkommission ;CO;NA;ZtK;NA;15;01dec1947;03oct1951
CH_NT-SR_1951__CO|AAK;CH_NT-SR_1951;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;03dec1951;30sep1955
CH_NT-SR_1951__CO|ALK;CH_NT-SR_1951;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;03dec1951;30sep1955
CH_NT-SR_1951__CO|EBKk;CH_NT-SR_1951;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;03dec1951;30sep1955
CH_NT-SR_1951__CO|FK;CH_NT-SR_1951;Finanzkommission (FK) ;CO;NA;FK;NA;11;03dec1951;30sep1955
CH_NT-SR_1951__CO|GPK;CH_NT-SR_1951;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;9;03dec1951;30sep1955
CH_NT-SR_1951__CO|MK;CH_NT-SR_1951;Militärkommission (MK) ;CO;NA;MK;NA;9;03dec1951;30sep1955
CH_NT-SR_1951__CO|PK;CH_NT-SR_1951;Petitionskommission (PK) ;CO;NA;PK;NA;5;03dec1951;30sep1955
CH_NT-SR_1951__CO|SBBK;CH_NT-SR_1951;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;03dec1951;30sep1955
CH_NT-SR_1951__CO|VmK;CH_NT-SR_1951;VollmachtenKommission ;CO;NA;VmK;NA;13;03dec1951;01oct1952
CH_NT-SR_1951__CO|ZtK;CH_NT-SR_1951;Zolltarifkommission ;CO;NA;ZtK;NA;15;03dec1951;30sep1955
CH_NT-SR_1955__CO|AAK;CH_NT-SR_1955;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;05dec1955;07oct1959
CH_NT-SR_1955__CO|ALK;CH_NT-SR_1955;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;05dec1955;07oct1959
CH_NT-SR_1955__CO|EBKk;CH_NT-SR_1955;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;05dec1955;07oct1959
CH_NT-SR_1955__CO|FK;CH_NT-SR_1955;Finanzkommission (FK) ;CO;NA;FK;NA;11;05dec1955;07oct1959
CH_NT-SR_1955__CO|GPK;CH_NT-SR_1955;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;9;05dec1955;07oct1959
CH_NT-SR_1955__CO|MK;CH_NT-SR_1955;Militärkommission (MK) ;CO;NA;MK;NA;9;05dec1955;07oct1959
CH_NT-SR_1955__CO|PK;CH_NT-SR_1955;Petitionskommission (PK) ;CO;NA;PK;NA;5;05dec1955;07oct1959
CH_NT-SR_1955__CO|SBBK;CH_NT-SR_1955;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;05dec1955;07oct1959
CH_NT-SR_1955__CO|ZtK;CH_NT-SR_1955;Zolltarifkommission ;CO;NA;ZtK;NA;15;05dec1955;07oct1959
CH_NT-SR_1959__CO|AAK;CH_NT-SR_1959;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;07dec1959;04oct1963
CH_NT-SR_1959__CO|ALK;CH_NT-SR_1959;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;07dec1959;04oct1963
CH_NT-SR_1959__CO|EBKk;CH_NT-SR_1959;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;07dec1959;04oct1963
CH_NT-SR_1959__CO|FK;CH_NT-SR_1959;Finanzkommission (FK) ;CO;NA;FK;NA;11;07dec1959;04oct1963
CH_NT-SR_1959__CO|GPK;CH_NT-SR_1959;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;9;07dec1959;04oct1963
CH_NT-SR_1959__CO|MK;CH_NT-SR_1959;Militärkommission (MK) ;CO;NA;MK;NA;9;07dec1959;04oct1963
CH_NT-SR_1959__CO|PK;CH_NT-SR_1959;Petitionskommission (PK) ;CO;NA;PK;NA;5;07dec1959;04oct1963
CH_NT-SR_1959__CO|PTT;CH_NT-SR_1959;Kommission für die Post-, Telegraphen- und Telephonverwaltung ;CO;NA;PTT;NA;9;06mar1961;04oct1963
CH_NT-SR_1959__CO|SBBK;CH_NT-SR_1959;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;07dec1959;04oct1963
CH_NT-SR_1959__CO|ZtK;CH_NT-SR_1959;Zolltarifkommission ;CO;NA;ZtK;NA;15;07dec1959;04oct1963
CH_NT-SR_1963__CO|AAK;CH_NT-SR_1963;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;02dec1963;05oct1967
CH_NT-SR_1963__CO|ALK;CH_NT-SR_1963;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;02dec1963;05oct1967
CH_NT-SR_1963__CO|AWK;CH_NT-SR_1963;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;29nov1965;05oct1967
CH_NT-SR_1963__CO|EBKk;CH_NT-SR_1963;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;02dec1963;05oct1967
CH_NT-SR_1963__CO|FK;CH_NT-SR_1963;Finanzkommission (FK) ;CO;NA;FK;NA;11;02dec1963;05oct1967
CH_NT-SR_1963__CO|GPK;CH_NT-SR_1963;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;"9;11";02dec1963;05oct1967
CH_NT-SR_1963__CO|MK;CH_NT-SR_1963;Militärkommission (MK) ;CO;NA;MK;NA;"9;11";02dec1963;05oct1967
CH_NT-SR_1963__CO|PK;CH_NT-SR_1963;Petitionskommission (PK) ;CO;NA;PK;NA;5;02dec1963;05oct1967
CH_NT-SR_1963__CO|PTT;CH_NT-SR_1963;Kommission für die Post-, Telegraphen- und Telephonverwaltung ;CO;NA;PTT;NA;9;02dec1963;05oct1967
CH_NT-SR_1963__CO|SBBK;CH_NT-SR_1963;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;02dec1963;05oct1967
CH_NT-SR_1963__CO|ZtK;CH_NT-SR_1963;Zolltarifkommission ;CO;NA;ZtK;NA;15;02dec1963;13oct1965
CH_NT-SR_1967__CO|AAK;CH_NT-SR_1967;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;04dec1967;08oct1971
CH_NT-SR_1967__CO|ALK;CH_NT-SR_1967;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|AWK;CH_NT-SR_1967;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;04dec1967;08oct1971
CH_NT-SR_1967__CO|DK;CH_NT-SR_1967;Dokumentationskommission (DK) ;CO;NA;DK;NA;5;04dec1967;08oct1971
CH_NT-SR_1967__CO|EBKk;CH_NT-SR_1967;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|FK;CH_NT-SR_1967;Finanzkommission (FK) ;CO;NA;FK;NA;11;04dec1967;08oct1971
CH_NT-SR_1967__CO|GPK;CH_NT-SR_1967;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;"11;13";04dec1967;08oct1971
CH_NT-SR_1967__CO|MK;CH_NT-SR_1967;Militärkommission (MK) ;CO;NA;MK;NA;11;04dec1967;08oct1971
CH_NT-SR_1967__CO|PK;CH_NT-SR_1967;Petitionskommission (PK) ;CO;NA;PK;NA;5;04dec1967;08oct1971
CH_NT-SR_1967__CO|PTT;CH_NT-SR_1967;Kommission für die Post-, Telegraphen- und Telephonverwaltung ;CO;NA;PTT;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|SBBK;CH_NT-SR_1967;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|WFK;CH_NT-SR_1967;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;04mar1968;08oct1971
CH_NT-SR_1971__CO|AAK;CH_NT-SR_1971;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;29nov1971;03oct1975
CH_NT-SR_1971__CO|ALK;CH_NT-SR_1971;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;29nov1971;03oct1975
CH_NT-SR_1971__CO|AWK;CH_NT-SR_1971;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;29nov1971;03oct1975
CH_NT-SR_1971__CO|Bue;CH_NT-SR_1971;Ratsbüro SR;CO;NA;Bue;NA;5;04jun1973;03oct1975
CH_NT-SR_1971__CO|DK;CH_NT-SR_1971;Dokumentationskommission (DK) ;CO;NA;DK;NA;5;29nov1971;03oct1975
CH_NT-SR_1971__CO|EBKk;CH_NT-SR_1971;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;29nov1971;20jun1975
